market,trade_tag,side,entry_timestamp,exit_timestamp,entry_bar,exit_bar,duration_bars,entry_price,exit_price,pnl,return_pct,exit_mechanism_label,exit_mechanism_detail,exact_close_event,matched_event_bar,matched_event_timestamp,tp1_occurred,tp2_occurred,trailing_stop_occurred,stop_assignment_occurred,stop_hit_occurred_proxy,trend_fail_occurred,add_on_interaction_occurred,add_on_entry_before_exit,latest_stop_kind,latest_stop_price,exit_to_stop_distance_pct,classification_confidence,notes
BCHUSDT,Long1,long,2024-11-17 04:00:00+00:00,2024-11-20 00:00:00+00:00,10836,10853,17.0,448.09999999999997,435.0775513368202,-29.202003653507123,-0.029061478828787735,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10852,2024-11-19 20:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,4.350775513368202e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2024-11-23 20:00:00+00:00,2024-11-24 12:00:00+00:00,10876,10880,4.0,510.09999999999997,478.46508773117796,-62.29823444744573,-0.06201707953111546,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10879,2024-11-24 08:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,4.78465087731178e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2024-11-24 16:00:00+00:00,2024-11-25 20:00:00+00:00,10881,10888,7.0,502.5,483.349383384899,-38.25934183087501,-0.03811067983104677,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10887,2024-11-25 16:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,4.83349383384899e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2024-12-03 20:00:00+00:00,2024-12-04 16:00:00+00:00,10936,10941,5.0,585.6,548.5983668068061,-63.407527547340685,-0.06318584903209346,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10940,2024-12-04 12:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,5.485983668068061e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2024-12-04 16:00:00+00:00,2024-12-05 00:00:00+00:00,10941,10943,2.0,566.5,585.2,16.55213370800008,0.03300970873786424,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,10943,2024-12-05 00:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,5.6844343255740334e-06,102947797.58168289,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2024-12-06 16:00:00+00:00,2024-12-08 08:00:00+00:00,10953,10963,10.0,636.6,601.0306471388875,-27.881396490647,-0.05587394417391234,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10962,2024-12-08 04:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,6.010306471388875e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2024-12-04 16:00:00+00:00,2024-12-08 08:00:00+00:00,10941,10963,22.0,566.5,601.0306471388875,30.56448566895198,0.060954363881531304,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10962,2024-12-08 04:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,6.010306471388875e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-05-11 08:00:00+00:00,2025-05-12 16:00:00+00:00,11887,11895,8.0,413.8,396.965672054749,-40.806028800044096,-0.040682281163003875,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,11894,2025-05-12 12:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,3.96965672054749e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-05-13 16:00:00+00:00,2025-05-15 00:00:00+00:00,11901,11909,8.0,414.0,399.1289485684492,-36.01466640538093,-0.035920414085871655,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,11908,2025-05-14 20:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,3.991289485684492e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-05-24 00:00:00+00:00,2025-05-25 08:00:00+00:00,11963,11971,8.0,429.4,414.90858306606054,-33.824125712598516,-0.03374805992999408,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,11970,2025-05-25 04:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,4.1490858306606055e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-05-26 00:00:00+00:00,2025-05-26 16:00:00+00:00,11975,11979,4.0,425.30000000000007,414.8,-24.735507405000163,-0.0246884552080886,long_trend_fail_close,position.close(),True,11979,2025-05-26 16:00:00+00:00,False,False,False,True,False,True,False,False,long_base_stop,4.120056047429067e-06,100678241.04936169,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long1,long,2025-06-12 12:00:00+00:00,2025-06-13 00:00:00+00:00,12080,12083,3.0,432.6,422.29781178549996,-23.853842463961243,-0.023814582095469494,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12082,2025-06-12 20:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,4.2229781178549995e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-06-17 16:00:00+00:00,2025-06-19 00:00:00+00:00,12111,12119,8.0,473.2,454.73585717284317,-39.07437759114972,-0.03901974392890273,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12118,2025-06-18 20:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,4.547358571728432e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long2,long,2025-07-01 00:00:00+00:00,2025-07-01 20:00:00+00:00,12191,12196,5.0,524.2,505.68788371517593,-17.4983487382304,-0.0353149871896683,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12195,2025-07-01 16:00:00+00:00,False,False,True,True,True,False,True,False,long_trailing_stop,5.0568788371517595e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-06-30 12:00:00+00:00,2025-07-01 20:00:00+00:00,12188,12196,8.0,513.2,505.68788371517593,-14.652426609187277,-0.014637794787264347,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12195,2025-07-01 16:00:00+00:00,False,False,True,True,True,False,True,True,long_trailing_stop,5.0568788371517595e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-02 20:00:00+00:00,2025-07-03 12:00:00+00:00,12202,12206,4.0,510.9,495.86731237042187,-29.443449821581623,-0.029423933508667233,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12205,2025-07-03 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,4.958673123704219e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-10 16:00:00+00:00,2025-07-11 04:00:00+00:00,12249,12252,3.0,511.70000000000005,519.5,7.6243893959999935,0.015243306624975528,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,12252,2025-07-11 04:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,5.126135058840186e-06,101343407.63768414,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2025-07-11 12:00:00+00:00,2025-07-12 04:00:00+00:00,12254,12258,4.0,528.9,521.1261407200135,-7.315485328330976,-0.014698164643574319,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12257,2025-07-12 00:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,5.211261407200135e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-10 16:00:00+00:00,2025-07-12 04:00:00+00:00,12249,12258,9.0,511.70000000000005,521.1261407200135,9.213918891137766,0.01842122478017094,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12257,2025-07-12 00:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,5.211261407200135e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-12 08:00:00+00:00,2025-07-12 12:00:00+00:00,12259,12260,1.0,519.6,505.2,-27.725797440000125,-0.027713625866050973,long_trend_fail_close,position.close(),True,12260,2025-07-12 12:00:00+00:00,False,False,False,True,False,True,False,False,long_base_stop,5.038844914696768e-06,100261072.43103303,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long1,long,2025-07-14 04:00:00+00:00,2025-07-14 12:00:00+00:00,12270,12272,2.0,517.3,505.6113688216545,-22.598895483875033,-0.022595459459395784,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12271,2025-07-14 08:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,5.056113688216545e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-18 20:00:00+00:00,2025-07-20 08:00:00+00:00,12298,12307,9.0,514.5,532.1,17.102550960000052,0.03420796890184663,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,12307,2025-07-20 08:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,5.15621730439344e-06,103195804.87626038,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2025-07-20 12:00:00+00:00,2025-07-21 00:00:00+00:00,12308,12311,3.0,551.0,533.2285209663869,-16.04726756799352,-0.03225313799203822,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12310,2025-07-20 20:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,5.3322852096638695e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-18 20:00:00+00:00,2025-07-21 00:00:00+00:00,12298,12311,13.0,514.5,533.2285209663869,18.199175240514855,0.03640140129521274,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12310,2025-07-20 20:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,5.3322852096638695e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-22 20:00:00+00:00,2025-07-23 12:00:00+00:00,12322,12326,4.0,526.1,509.75788080889674,-31.065671590903783,-0.03106276219559634,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12325,2025-07-23 08:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,5.097578808088968e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-29 00:00:00+00:00,2025-07-29 12:00:00+00:00,12359,12362,3.0,582.7,562.3647296638034,-34.890436721393556,-0.034898353073960275,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12361,2025-07-29 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,5.623647296638034e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-07-30 20:00:00+00:00,2025-07-31 16:00:00+00:00,12370,12375,5.0,590.1,570.3829761538915,-33.393455877861165,-0.03341302126098711,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12374,2025-07-31 12:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,5.703829761538916e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-08-06 04:00:00+00:00,2025-08-07 08:00:00+00:00,12408,12415,7.0,562.5,581.6,16.961999862000035,0.03395555555555552,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,12415,2025-08-07 08:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,5.636861009229378e-06,103177990.97953103,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2025-08-07 08:00:00+00:00,2025-08-07 16:00:00+00:00,12415,12417,2.0,581.6,573.0597858603331,-7.299708921699525,-0.014683999552384641,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12416,2025-08-07 12:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,5.730597858603332e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-08-06 04:00:00+00:00,2025-08-07 16:00:00+00:00,12408,12417,9.0,562.5,573.0597858603331,9.37775331532143,0.0187729526405922,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12416,2025-08-07 12:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,5.730597858603332e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-08-10 00:00:00+00:00,2025-08-10 04:00:00+00:00,12431,12432,1.0,578.7,563.1,-26.936647452000123,-0.026956972524624256,long_trend_fail_close,position.close(),True,12432,2025-08-10 04:00:00+00:00,False,False,False,True,False,True,False,False,long_base_stop,5.622602476551894e-06,100149351.96391888,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long1,long,2025-08-11 08:00:00+00:00,2025-08-12 16:00:00+00:00,12439,12447,8.0,587.5,619.3,27.035867099999944,0.05412765957446797,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,12447,2025-08-12 16:00:00+00:00,True,False,True,True,False,False,True,True,long_trailing_stop,5.938329691098082e-06,104288583.8740208,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2025-08-12 16:00:00+00:00,2025-08-13 04:00:00+00:00,12447,12450,3.0,619.3,604.2353382234023,-12.092561885730381,-0.024325305629900984,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12449,2025-08-13 00:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,6.042353382234023e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2025-08-11 08:00:00+00:00,2025-08-13 04:00:00+00:00,12439,12450,11.0,587.5,604.2353382234023,14.22812532714751,0.028485682082386887,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,12449,2025-08-13 00:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,6.042353382234023e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
